"Group.1" "Group.2" "V1" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()"
3 4 5 0.277659402222222 -0.0155732632111111 -0.0992491084888889 -0.984109263555556 -0.926413893333333 -0.929677081555556 0.950259486222222 -0.164599684222222 0.0357934942266667 -0.984215849111111 -0.955012796222222 -0.925843276333333 0.0736795284 0.00219184547482222 -0.0103234916853333 -0.977725231333333 -0.962948701111111 -0.975623910888889 -0.0307900052888889 -0.0488973931777778 0.0810369146822222 -0.944199672888889 -0.949594995333333 -0.955862099333333 -0.109000861711111 -0.0488279071688889 -0.0519089057444444 -0.960820002222222 -0.974105792222222 -0.969922263333333 -0.948521037777778 -0.932434402 -0.948521037777778 -0.932434402 -0.974494005333333 -0.968482448 -0.934347461555556 -0.911225889777778 -0.974283438222222 -0.965177838444444 -0.980477177111111 -0.938985313333333 -0.945798043333333 -0.985968620222222 -0.924613726444445 -0.926393960888889 -0.977209860888889 -0.962652581333333 -0.972100409777778 -0.980518445111111 -0.966158189555556 -0.977849022444444 -0.93711095 -0.953172076888889 -0.952968836888889 -0.947080252666667 -0.948036410222222 -0.961089780222222 -0.947027869333333 -0.935551609333333 -0.968500016888889 -0.967375858222222 -0.934784317111111 -0.912949254666667
4 4 5 0.2743590282 -0.0183249218618 -0.10640653882 -0.9818031232 -0.9282029022 -0.92728649 0.9471225198 -0.15187684854 -0.05353559889 -0.9885357314 -0.9699444936 -0.957322339 0.07561682548 0.006644140884 -0.00369895578502 -0.9763545426 -0.9659632384 -0.9776167576 -0.029302983442 -0.07217896088 0.08223538028 -0.9331671704 -0.9527202214 -0.95398473 -0.09960315006 -0.042507257174 -0.05402958646 -0.9653625304 -0.977271139 -0.9768767222 -0.9482677494 -0.9441333282 -0.9482677494 -0.9441333282 -0.9752321364 -0.9699854106 -0.9280004794 -0.9229352362 -0.9758334244 -0.973265204 -0.9791301156 -0.9420066156 -0.9490317714 -0.9831834746 -0.925975607 -0.92154573 -0.9773566458 -0.9661162028 -0.9737870636 -0.9774154448 -0.9683076002 -0.9801591618 -0.936643926 -0.958832654 -0.958169539 -0.9336219478 -0.9497460718 -0.9570705792 -0.954756413 -0.946975402 -0.969521996 -0.9695084792 -0.9463841438 -0.9228366936
5 4 5 0.277264865357143 -0.0166230884589286 -0.100614307571429 -0.986834127142857 -0.94072542375 -0.951515306607143 0.948209828035714 -0.191552545964286 -0.0182212113928571 -0.993616831964286 -0.982483473392857 -0.962863568571429 0.0760166440714286 0.00923331777964286 -0.00202690603 -0.979779537857143 -0.961760910357143 -0.975979074285714 -0.0266494806291071 -0.08209724225 0.0904301928928571 -0.934296916428571 -0.96274859 -0.954326954285714 -0.102121626178571 -0.0424564406428571 -0.0538110134107143 -0.954178775178571 -0.980266992142857 -0.973234416607143 -0.960707261071429 -0.959791876071429 -0.960707261071429 -0.959791876071429 -0.97572175 -0.96829978 -0.937698142142857 -0.921561620357143 -0.975172116785714 -0.965936609642857 -0.983411773571429 -0.945900528214286 -0.961979353571429 -0.988497941428571 -0.94111013375 -0.949469695892857 -0.979813162321429 -0.961540288571429 -0.972423706428571 -0.9815997175 -0.965101180535714 -0.978201602857143 -0.929756431428571 -0.966474628214286 -0.953785386071429 -0.936988226607143 -0.960971040535714 -0.958664636785714 -0.961923092321429 -0.96428470375 -0.968899254107143 -0.966635698214286 -0.940415089642857 -0.923639870357143
6 4 5 0.279484000555556 -0.0155751265203704 -0.105794754455556 -0.986329418703704 -0.944351359074074 -0.961626082407407 0.936296970555556 -0.199112239333333 -0.00579305409937222 -0.991205941481481 -0.978135898888889 -0.969445159259259 0.0749035292037037 0.00697642503259259 -0.0045708615217037 -0.978312168148148 -0.960618244259259 -0.983805793148148 -0.0280838006055556 -0.0735812227592593 0.081213409462963 -0.958228818333333 -0.975915373518519 -0.970865323888889 -0.0952974435185185 -0.0421676362962963 -0.0536962889259259 -0.969306208518519 -0.987633745740741 -0.98313107037037 -0.968818593333333 -0.955666327592593 -0.968818593333333 -0.955666327592593 -0.979537916851852 -0.96613723962963 -0.960583166851852 -0.949013683333333 -0.985023553148148 -0.977250553703704 -0.982524203148148 -0.946800377037037 -0.969589576111111 -0.988281939259259 -0.946004921851852 -0.959853073333333 -0.977956064444444 -0.960405056666667 -0.980672904814815 -0.980857856851852 -0.963905112962963 -0.985753677222222 -0.951434158703704 -0.977863050925926 -0.97113004962963 -0.960783283148148 -0.975298984074074 -0.973460612962963 -0.961120547037037 -0.959062614444444 -0.966589775185185 -0.964579940555556 -0.960124052222222 -0.950805097962963
1 5 1 0.271448536428571 -0.0147514083246429 -0.121887365464286 -0.287154552767857 -0.0250474234519643 -0.316224260107143 0.935266768035714 -0.20083368175 -0.0489063840178571 -0.971376715535714 -0.970999184642857 -0.953523776071429 0.086345876825 0.0542641504464286 7.90036750000023e-05 -0.229713392055357 -0.0975101342567857 -0.49902482625 -0.0150690980248214 -0.0937972557007143 0.0738636457196429 -0.47815917425 -0.344272667625 -0.349777429285714 -0.132369256207143 -0.0238706222660714 -0.0323488270648214 -0.359209982321429 -0.505627917625 -0.479239759821429 -0.164523371464286 -0.319222821553571 -0.164523371464286 -0.319222821553571 -0.234211235714286 -0.190466096069643 -0.289507939357143 -0.407669567464286 -0.461688265 -0.497152654142857 -0.253288266649107 -0.0238093878339286 -0.355225823910714 -0.302687606785714 -0.0886667391964286 -0.349615727833929 -0.267771751857143 -0.162899067908929 -0.457557902857143 -0.260685156655357 -0.0887448873232143 -0.539559578571429 -0.347461219282143 -0.378494733071429 -0.327723015196429 -0.521250632107143 -0.334139125267857 -0.418346852857143 -0.257371597660714 -0.463633376964286 -0.177778222416071 -0.215326989758929 -0.425589784285714 -0.499666481071429
2 5 1 0.275661033617021 -0.0184764380042553 -0.110876641106383 -0.271525990625532 0.0461018529744681 -0.28760280087234 0.934034429361702 -0.217177522234043 -0.0565420687234043 -0.977277650212766 -0.971328228085106 -0.958122139787234 0.044840996906383 0.0664831949787234 0.0230739614617021 -0.285456555257447 -0.0571398961468085 -0.499344244702128 -0.0102278077314894 -0.0866034759582979 0.0833703395744681 -0.445722618723404 -0.303561286765957 -0.289827909957447 -0.15741347293617 -0.033202782612766 -0.0727057841489362 -0.372547703085106 -0.533310677617021 -0.39553331737234 -0.122772004420766 -0.328295793042553 -0.122772004420766 -0.328295793042553 -0.244069730793191 -0.227306921638298 -0.23147382212766 -0.38939081297234 -0.460022447808511 -0.520121457851064 -0.287191691553191 0.0163097122553191 -0.361707276106383 -0.267025559408511 -0.00556089223404255 -0.304891857659574 -0.320018074191489 -0.118621506170213 -0.467797000595745 -0.314073392980851 -0.0549923559164255 -0.529241858744681 -0.339422219851064 -0.37807482432766 -0.260548647757447 -0.482172846595745 -0.268540240531915 -0.366755179404255 -0.276344298489362 -0.465719427446808 -0.23225186312766 -0.229426616623404 -0.417545009531915 -0.47731448393617
3 5 1 0.276830063191489 -0.0220372279185106 -0.0963964611276596 -0.283181256978723 0.117305948104681 -0.334037567914894 0.940621208085106 -0.222376954361702 -0.0566743726595745 -0.975966835106383 -0.96664948106383 -0.957200142765957 0.109532025728298 0.0247057101702128 0.00467079834893617 -0.216773211857447 0.0181886606319149 -0.52354591212766 -0.0529165652548936 -0.0452083015581489 0.0909668980638298 -0.430258904617021 -0.253466154970213 -0.334395235957447 -0.0466495004085106 -0.0958852010468085 -0.0968877785744681 -0.290396134021277 -0.46290348893617 -0.387396260531915 -0.131068486680851 -0.281223069787234 -0.131068486680851 -0.281223069787234 -0.197242833980851 -0.159920509793617 -0.203460903021277 -0.343934457319149 -0.394869000638298 -0.462097872553192 -0.257333214808511 0.0903347181468085 -0.385423014042553 -0.294944390617021 0.0600790954212766 -0.359031267234043 -0.260510792006383 -0.0624068679851064 -0.490245990851064 -0.241724262680851 0.0372978975319149 -0.555408035744681 -0.291391358106383 -0.309215665148936 -0.275952482310638 -0.47588050787234 -0.228355275555319 -0.41744934893617 -0.201974799534043 -0.443129310212766 -0.15000412582766 -0.183433864814043 -0.357551859531915 -0.451577254893617
4 5 1 0.279406268181818 -0.0166846667975 -0.112830021295455 -0.40894584225 -0.144636199054545 -0.314244957636364 0.931430026363636 -0.218104354386364 -0.0293729126136364 -0.976101016136364 -0.970598455 -0.962301292954545 0.107705967738864 0.0123687001840909 -0.0236345630909091 -0.363190635581818 -0.195085053634091 -0.540444056818182 -0.0557391816993182 -0.0688939602515909 0.0897874150227273 -0.543231278636364 -0.517559110818182 -0.4207056775 -0.125029114159091 -0.0274165623409091 -0.0164212042704545 -0.483077789318182 -0.661728182272727 -0.525722285681818 -0.263390100743182 -0.427989840681818 -0.263390100743182 -0.427989840681818 -0.333585930636364 -0.305084516068182 -0.396219101181818 -0.514526220454545 -0.5846863575 -0.636230201159091 -0.380244663909091 -0.144679538904545 -0.382142716136364 -0.422008511795455 -0.199715289027273 -0.332159992484091 -0.393699722409091 -0.253271886704545 -0.511337632636364 -0.389035403727273 -0.185816134547727 -0.567845263863636 -0.453794348409091 -0.552323794613636 -0.413570243636364 -0.573384728636364 -0.504107953059091 -0.477973847045455 -0.380207682227273 -0.54690856 -0.308277022077273 -0.306258772431818 -0.542788981363636 -0.581257086363636
5 5 1 0.275186562142857 -0.0195910907464286 -0.108707837107143 -0.313222662017857 0.0565202978125 -0.309258980089286 0.916710952142857 -0.2452870175 -0.061080388075 -0.977006628214286 -0.9647807075 -0.956489004642857 0.0609320605985714 0.00407172241071428 0.0153527799655179 -0.281419501964286 -0.0338388512321429 -0.520032381285714 -0.0367843899221429 -0.0581564490642857 0.0668044761491071 -0.462490031982143 -0.332264317125 -0.320331351848214 -0.0859202446089286 -0.0493559325696429 -0.0390731045678571 -0.357128962964286 -0.542941036767857 -0.423649228982143 -0.158203209625 -0.312067815 -0.158203209625 -0.312067815 -0.241914720142857 -0.213846798553571 -0.2584137936475 -0.368089910285714 -0.469216568089286 -0.523870937035714 -0.300185368857143 0.0302379661535714 -0.3820712086875 -0.320628653482143 0.00109804040714286 -0.325634629742857 -0.314146553678571 -0.117477682285714 -0.492119717392857 -0.312387874607143 -0.008420207375 -0.547349313285714 -0.345412677178571 -0.393727943857143 -0.294245130285714 -0.501410306267857 -0.304593515321429 -0.394891996642857 -0.252613941285714 -0.456655553214286 -0.202459139053571 -0.238610995892857 -0.409533700821429 -0.452206305767857
6 5 1 0.268633216923077 -0.0202732544388462 -0.104972253596154 -0.314220488403846 -0.0495805877269231 -0.324782220576923 0.942377928269231 -0.193883116865385 0.00649336 -0.979345915769231 -0.96585719 -0.960128564038462 0.0835910124634615 0.0474705690009615 0.00171592088846154 -0.305364474038462 -0.159406154288462 -0.531020171057692 -0.00900688867269231 -0.0776570838 0.0829495611768173 -0.5033836415 -0.372838567203846 -0.384977941230769 -0.0811730914076923 -0.0404971287730769 -0.0629941431576923 -0.430403740884615 -0.588952584307692 -0.489445815192308 -0.180749247405769 -0.3746218675 -0.180749247405769 -0.3746218675 -0.294903793926923 -0.263946484761538 -0.30990111075 -0.422424913557692 -0.522041883884615 -0.581924926846154 -0.292283730192308 -0.0527823425096154 -0.383572323442308 -0.323820595730769 -0.110160551071154 -0.346836540576923 -0.334209204523077 -0.196970465942308 -0.492007543461538 -0.338382748134615 -0.177658757219231 -0.570274918076923 -0.383495763826923 -0.450949866115385 -0.357570930692308 -0.543424727615385 -0.336756315048077 -0.451775237846154 -0.329828750403846 -0.499816405192308 -0.260475179961538 -0.273780074423077 -0.459767808807692 -0.498060011153846
1 6 1 0.282200316315789 -0.0193858695392982 -0.114497011017544 -0.321507355087719 -0.0243046012280702 -0.232127657865965 0.943073172807018 -0.153908912668421 -0.0777925073891228 -0.976044752982456 -0.964507321403509 -0.95929201754386 0.0533371575140351 -0.00589393095614035 -0.00260385918596491 -0.271361637649123 -0.113698118070175 -0.459285859964912 -0.0564770593210526 -0.0644676680649123 0.0977215134368421 -0.440980795263158 -0.356514913380702 -0.323368869105263 -0.0946178230052632 -0.0411528530947368 -0.035111360145614 -0.394411203017544 -0.474011761368421 -0.434226040210526 -0.159528409368421 -0.349352535263158 -0.159528409368421 -0.349352535263158 -0.238957211257895 -0.221871278368421 -0.244050214468421 -0.367223920989474 -0.44226319745614 -0.470664311596491 -0.315290541157895 -0.0577233091649123 -0.319778572 -0.32623869754386 -0.0709801116298246 -0.249031939350877 -0.324263773787719 -0.194412415184912 -0.438167427789474 -0.28320360145386 -0.0868039287642105 -0.479895951292982 -0.339114036454386 -0.368696097035088 -0.287266535777193 -0.475807045614035 -0.356833620245614 -0.399248415982456 -0.287020950350877 -0.489877238245614 -0.23586993174386 -0.210658679076316 -0.395468458 -0.461033812559649
2 6 1 0.277307115686275 -0.020232337045098 -0.109588748333333 -0.308738238607843 -0.0190176441372549 -0.271361876762745 0.941042708431372 -0.182576881215686 -0.0782806535294118 -0.976766897254902 -0.969517745490196 -0.952235740392157 0.0698097740764706 -0.0423356588 0.00583560145098039 -0.28123982527451 -0.0948516318235294 -0.468005190392157 -0.0413013508882353 -0.0715761038411765 0.105329077138235 -0.50172461372549 -0.311891983333333 -0.353673002941176 -0.0672565337588235 -0.0117459110392157 -0.0721879866784314 -0.388769038294118 -0.483390165333333 -0.474233690529412 -0.15788247692549 -0.353561399803922 -0.15788247692549 -0.353561399803922 -0.234259104784314 -0.239275140330784 -0.287078361066471 -0.364150287745098 -0.447060503137255 -0.496686504921569 -0.29056809954902 -0.0434939476784314 -0.317284605215686 -0.316723916352941 -0.0700389559356863 -0.304090543303922 -0.317689825039216 -0.170088186027451 -0.428687205607843 -0.307942952196078 -0.0743437567823529 -0.505890519215686 -0.359010953803922 -0.349120492135294 -0.33456812072549 -0.548191315882353 -0.298431069566667 -0.420439333333333 -0.291250426790196 -0.493320677647059 -0.216647707686275 -0.275510083019608 -0.389107254117647 -0.459083482941176
3 6 1 0.276793907083333 -0.0199162153947917 -0.112356498 -0.320779492208333 -0.112579710882292 -0.235419311291667 0.951413455 -0.168977938041667 -0.0185871158416667 -0.97384274875 -0.964135855 -0.952952440625 0.0267767964104167 0.0456587162541667 0.0212698465333333 -0.303818054091667 -0.2074809351875 -0.4606479406875 -0.0746783354604167 -0.0379800107916667 0.0869023821145833 -0.448344397520833 -0.273864837670833 -0.2912115631875 -0.0908676705958333 -0.0614476406372917 -0.05579281970375 -0.389399344833333 -0.517360486041667 -0.455983487333333 -0.187543977645833 -0.34889211625 -0.187543977645833 -0.34889211625 -0.279659909604167 -0.268625519491667 -0.210043553520833 -0.3621382155 -0.463355256833333 -0.517264523125 -0.3009383679375 -0.130628278472917 -0.3160077775 -0.32989522455625 -0.160931773791667 -0.254428164458333 -0.329955969104167 -0.254953019666667 -0.437856386458333 -0.339769791916667 -0.2105509633125 -0.483501541583333 -0.347482364145833 -0.35590888725 -0.293875350306667 -0.483270564166667 -0.236242898895833 -0.356417700083333 -0.299369129341667 -0.481363410416667 -0.267543784604167 -0.278502524979167 -0.4098752415625 -0.4418548274375
4 6 1 0.281662891818182 -0.0167122723547273 -0.105879709527273 -0.271426962794545 0.124051694098182 -0.306436159434545 0.940623057454545 -0.217638535109091 -0.0226951213090909 -0.978060603454545 -0.972483238181818 -0.957157244727273 0.0490088075218182 0.00258313890909091 0.00220831385454545 -0.154315270321818 0.0318973386054545 -0.51356403554 0.00136985979454546 -0.0889720194672727 0.0825960402381818 -0.409748102981818 -0.205591435232909 -0.358091419545455 -0.0936535853963636 -0.0590193046109091 -0.03577054446 -0.272394000054545 -0.414357299272727 -0.393006409794545 -0.116636561421818 -0.283116052490909 -0.116636561421818 -0.283116052490909 -0.155517056136364 -0.135869177618182 -0.190479999894545 -0.2824938259 -0.368254675454545 -0.419010716109091 -0.234854516363636 0.0891207224472727 -0.362960225581818 -0.288021706732727 0.0701867326727273 -0.331180869661818 -0.208394624163818 -0.0537064746589273 -0.4773695628 -0.174076769327273 0.0558411234654545 -0.548353147490909 -0.258111883483636 -0.246850516216364 -0.277480531547273 -0.459220834109091 -0.188672048161818 -0.447722054036364 -0.193243681009091 -0.451339126 -0.115572543766182 -0.168105699138182 -0.305714883869455 -0.392410222018182
5 6 1 0.277054474385965 -0.018065204249807 -0.111065765649123 -0.356820689824561 -0.112163764642105 -0.237833464212281 0.929042022105263 -0.188781654842105 -0.156559828947368 -0.981685892105263 -0.96975243368421 -0.957043530701754 0.0862558133017544 0.0010887531877193 -0.0304148754473684 -0.303949128631579 -0.164083745459298 -0.450943981403509 -0.0347999952117544 -0.0748732790736842 0.0943050795614035 -0.551940869122807 -0.384705102017544 -0.392349091614035 -0.102324905382456 -0.0333055551368421 -0.0702227002508772 -0.456060497157895 -0.477589926245614 -0.520087378596491 -0.206841555245614 -0.383385496491228 -0.206841555245614 -0.383385496491228 -0.253888840087719 -0.273547637070175 -0.355840468247368 -0.444379503859649 -0.47230814245614 -0.493074868684211 -0.351964838819298 -0.123341571104211 -0.30398041677193 -0.359549332596491 -0.164000892333333 -0.262860876817544 -0.365442052035088 -0.235665022157895 -0.430454840157895 -0.303401060105263 -0.142539318088772 -0.47086095877193 -0.439316411666667 -0.39011726005614 -0.379886190684211 -0.588735284736842 -0.388130550438597 -0.453395139175439 -0.333337163017544 -0.510378836842105 -0.273371019122807 -0.280025223105263 -0.444064890701754 -0.544684730877193
6 6 1 0.272702317368421 -0.016554201922807 -0.104842170824561 -0.305100450984211 -0.0353118904368421 -0.260624009054386 0.954513183508772 -0.177718424333333 -0.050071699322807 -0.978816998070175 -0.966475021929825 -0.948662672982456 0.0873687195649123 -0.036279333877193 0.00491706993157895 -0.2707154181 -0.120540390087719 -0.449723468947368 -0.100345318682456 -0.024670070545614 0.0960558389122807 -0.432818938070175 -0.308199236596491 -0.280685196385965 -0.0357210099491228 -0.0729153332859649 -0.0409806819578947 -0.355594016333333 -0.482371749070175 -0.374991141368421 -0.163582773122807 -0.32716183654386 -0.163582773122807 -0.32716183654386 -0.238639080350877 -0.221144024526316 -0.21638469355807 -0.357877945507018 -0.426541986666667 -0.475075526278947 -0.281279984719298 -0.0450861269280702 -0.314840375508772 -0.315743159017544 -0.0921970708912281 -0.292079967385965 -0.304622510140351 -0.182770358242105 -0.417153362140351 -0.301284331385965 -0.111895362226316 -0.481045554192982 -0.308493158184211 -0.343147292147544 -0.248472842864912 -0.475146565380702 -0.295340323964912 -0.360489559333333 -0.259922444947368 -0.473941159649123 -0.20647157245614 -0.246243359064912 -0.381250344378947 -0.456384795964912
1 7 1 0.284465383684211 -0.00982165357438597 -0.108172263017544 -0.333208555736842 -0.0489581706022807 -0.292770502764912 0.942840387017544 -0.17959093545614 -0.0626710195350877 -0.979167527894737 -0.96575047122807 -0.957718271052632 0.109619425898246 -0.0263072744736842 -0.0256489886842105 -0.294667769280702 -0.132673139691228 -0.493409758350877 -0.0390113232 -0.0695554479824561 0.0958499874950877 -0.457056204842105 -0.400559821333333 -0.34150893145614 -0.152876160741526 -0.00673786056842105 -0.0682382783807018 -0.408479111087719 -0.541820785684211 -0.481332075614035 -0.1838856923 -0.379477895561403 -0.1838856923 -0.379477895561403 -0.263618474126316 -0.246860041157895 -0.293222121477193 -0.367012540947368 -0.491639135140351 -0.511626410473684 -0.306071907666667 -0.0556150734140351 -0.349712608631579 -0.345440737877193 -0.107150337015789 -0.318891556798246 -0.331195394403509 -0.194025678335088 -0.467452386842105 -0.320494359350877 -0.124241892087719 -0.518557072122807 -0.349898127842105 -0.433707687475439 -0.337011081578947 -0.493665248245614 -0.387420461526316 -0.404785334385965 -0.301857953284211 -0.525839923333333 -0.238366320175439 -0.263729590949123 -0.413657252470175 -0.449520891052632
